,id
22143,8664300
22144,4170091
22145,1524696
22146,3806679
22147,2076133
22148,4487204
22149,8381997
22150,1664886
22151,5297956
22152,6737542
22153,6958201
22154,2967906
22155,341517
22156,6238186
22157,5617753
22158,830174
22159,3880636
22160,2402843
22161,6477549
22162,6562742
22163,5478476
22164,3742584
22165,5091594
22166,7659691
22167,3041187
22168,81787
22169,7561811
22170,3347438
22171,1750512
22172,1981565
22173,2086831
22174,7475549
22175,7254047
22176,6830638
22177,285569
22178,1825748
22179,524314
22180,3753561
22181,3260909
22182,884354
22183,719530
22184,5278173
22185,3292305
22186,103061
22187,293066
22188,8163708
22189,628547
22190,6754697
22191,5227872
22192,307394
22193,722951
22194,1599566
22195,376092
22196,3240720
22197,3399465
22198,1384714
22199,8132529
22200,1348907
22201,1112179
22202,2109093
22203,2660536
22204,388657
22205,5573126
22206,5501236
22207,4356228
22208,1647459
22209,7403446
22210,2540131
22211,3120780
22212,6917433
22213,5557360
22214,8340196
22215,5292382
22216,5533970
22217,7269429
22218,6157022
22219,8502110
22220,3539643
22221,2034912
22222,3007911
22223,5372166
22224,4313518
22225,789172
22226,5814628
22227,2112081
22228,5731428
22229,4271498
22230,2969322
22231,908862
22232,3209769
22233,5490054
22234,546081
22235,2646009
22236,1465225
22237,4682659
22238,5254959
22239,6351518
22240,3757784
22241,1183735
22242,1939562
22243,8179750
22244,1374947
22245,6130232
22246,2047615
22247,8523641
22248,6453120
22249,3269465
22250,4072095
22251,7353231
22252,4449933
22253,1295987
22254,413239
22255,6904932
22256,8667767
22257,49585
22258,1742744
22259,4069396
22260,6894677
22261,5899182
22262,5603453
22263,6877325
22264,333600
22265,307209
22266,2674323
22267,6995288
22268,95013
22269,2433706
22270,956566
22271,5723915
22272,7362345
22273,1578256
22274,6398083
22275,4240677
22276,5536714
22277,1738175
22278,8136674
22279,8734848
22280,4034139
22281,7822374
22282,1075909
22283,4239239
22284,7170065
22285,289294
22286,5540856
22287,1556806
22288,4600140
22289,3012558
22290,8707965
22291,3616990
22292,4735537
22293,6643224
22294,3330707
22295,2771712
22296,5754467
22297,2945760
22298,4557970
22299,7662203
22300,8648759
22301,2159771
22302,3046824
22303,6968906
22304,4285292
22305,4125424
22306,1575027
22307,6616876
22308,2049835
22309,3743217
22310,1215380
22311,8751826
22312,3486599
22313,3958819
22314,4997661
22315,3896419
22316,8615592
22317,4216979
22318,1192262
22319,1364785
22320,2545833
22321,3398784
22322,3400248
22323,5628098
22324,1352895
22325,6123295
22326,5997768
22327,7071316
22328,2054016
22329,1231883
22330,1969499
22331,2972888
22332,7583483
22333,3603528
22334,8731565
22335,625086
22336,2690588
22337,4442193
22338,3778204
22339,4616737
22340,1051268
22341,2382832
22342,8225069
22343,6751373
22344,3012219
22345,1739014
22346,3392797
22347,3228760
22348,1147812
22349,1543788
22350,6435460
22351,7936259
22352,4950001
22353,5854500
22354,3688463
22355,8193250
22356,3930332
22357,445145
22358,5881323
22359,6204702
22360,6784837
22361,749893
22362,2431750
22363,7505364
22364,288393
22365,1761617
22366,3058075
22367,6827603
22368,1171070
22369,6600199
22370,533038
22371,1091959
22372,1141852
22373,3397604
22374,8265925
22375,5561935
22376,590800
22377,7943831
22378,4953506
22379,4856091
22380,7836778
22381,1493550
22382,7245858
22383,5644344
22384,870820
22385,8639353
22386,7917901
22387,5965992
22388,4041559
22389,191675
22390,5373539
22391,5009198
22392,3500803
22393,1458044
22394,3563848
22395,7062090
22396,3642406
22397,5080369
22398,3959285
22399,2214698
22400,2703846
22401,1653666
22402,5744123
22403,8405670
22404,2966186
22405,3225418
22406,4059837
22407,3894570
22408,5846107
22409,5507106
22410,6651226
22411,4205465
22412,743234
22413,7103425
22414,5380730
22415,3155898
22416,5962166
22417,7218241
22418,2548838
22419,5383754
22420,4960970
22421,6140288
22422,4804138
22423,5000013
22424,1050801
22425,435335
22426,7776218
22427,7171384
22428,2856909
22429,6026855
22430,8051492
22431,4337651
22432,6277164
22433,8515914
22434,2883640
22435,2665467
22436,5514235
22437,355864
22438,6352323
22439,2175846
22440,3997833
22441,6312606
22442,8587927
22443,5872295
22444,4838495
22445,2254581
22446,8310394
22447,5405098
22448,5812933
22449,2171839
22450,3410112
22451,239238
22452,3317345
22453,6394583
22454,1564652
22455,4252190
22456,642074
22457,5529335
22458,4371511
22459,2941357
22460,3801161
22461,294571
22462,1875557
22463,8387946
22464,386507
22465,4538846
22466,5978030
22467,2844618
22468,7019013
22469,6598842
22470,4716433
22471,2605169
22472,8559806
22473,2940696
22474,231730
22475,8637134
22476,6403260
22477,3538639
22478,7775782
22479,8453339
22480,3375048
22481,1411499
22482,4220260
22483,601251
22484,8575396
22485,5925768
22486,3886908
22487,4107258
22488,4413749
22489,5736826
22490,3549986
22491,589743
22492,2179080
22493,5552614
22494,5090420
22495,3431509
22496,4573825
22497,2819648
22498,3071589
22499,174376
22500,5491535
22501,5278004
22502,4502689
22503,4356643
22504,6517883
22505,916670
22506,213121
22507,744576
22508,3750932
22509,8164881
22510,5218462
22511,3560728
22512,7784492
22513,8160035
22514,2089403
22515,2647494
22516,2242642
22517,8704920
22518,3222656
22519,872295
22520,2939566
22521,8136335
22522,5704878
22523,3741430
22524,2312967
22525,8445988
22526,8642548
22527,1314328
22528,7336735
22529,7301141
22530,1367753
22531,6127235
22532,3628562
22533,6971868
22534,3504894
22535,5482457
22536,1724999
22537,777872
22538,8265139
22539,6362402
22540,7724896
22541,7724605
22542,145946
22543,5321752
22544,8329075
22545,7146839
22546,3125743
22547,6124166
22548,286498
22549,5647008
22550,3134029
22551,7708365
22552,1683166
22553,2170779
22554,4737590
22555,3551305
22556,3304734
22557,5404083
22558,7565110
22559,3059707
22560,4133506
22561,5713717
22562,5726466
22563,2901190
22564,131249
22565,5558159
22566,7260230
22567,7659190
22568,5812789
22569,5021542
22570,7938594
22571,6265499
22572,4237670
22573,6139696
22574,2631277
22575,2198150
22576,6343529
22577,1585472
22578,8748495
22579,5489980
22580,689920
22581,5916416
22582,4083433
22583,1756953
22584,4649547
22585,6191039
22586,6677051
22587,7277355
22588,6532118
22589,6428063
22590,825897
22591,1393247
22592,2236747
22593,5336191
22594,504650
22595,1418259
22596,4964478
22597,1868901
22598,7649379
22599,3741072
22600,8679102
22601,4653388
22602,5231494
22603,1713950
22604,3299709
22605,7448555
22606,3436816
22607,5905499
22608,2719258
22609,8460763
22610,5382233
22611,5085950
22612,6436016
22613,3156924
22614,8076977
22615,8389292
22616,1689260
22617,5231344
22618,697309
22619,1787680
22620,5212495
22621,8706029
22622,7306203
22623,94576
22624,7664831
22625,3446234
22626,7388285
22627,3937391
22628,8689934
22629,7096312
22630,8613686
22631,7096470
22632,4884430
22633,1492711
22634,2563122
22635,1511494
22636,1177539
22637,4780635
22638,7700703
22639,3110938
22640,5259018
22641,2555747
22642,5600697
22643,7518345
22644,8120507
22645,6021350
22646,4218806
22647,4102724
22648,8381978
22649,3637413
22650,4921619
22651,8196640
22652,4403495
22653,8395832
22654,8282868
22655,301519
22656,75192
22657,3829379
22658,6314162
22659,3818769
22660,5638353
22661,8321264
22662,2350006
22663,2450614
22664,5513306
22665,5862232
22666,7015135
22667,8609817
22668,3742954
22669,720595
22670,7284861
22671,5567206
22672,3070576
22673,5823119
22674,4339896
22675,8351769
22676,5270844
22677,6809058
22678,1162698
22679,3375592
22680,6552408
22681,3901359
22682,3164708
22683,5329837
22684,1752588
22685,1642986
22686,8341489
22687,5147581
22688,186758
22689,7509745
22690,6706092
22691,8160661
22692,3596649
22693,1383271
22694,3147293
22695,743256
22696,2730227
22697,6549251
22698,8159111
22699,8340215
22700,6557700
22701,4352889
22702,8691761
22703,4877045
22704,2544396
22705,1961422
22706,7033846
22707,6775646
22708,1722854
22709,1444195
22710,2132880
22711,3843759
22712,3259245
22713,691584
22714,5128684
22715,7143704
22716,4608739
22717,339853
22718,6702905
22719,5731314
22720,5451334
22721,6875940
22722,3869546
22723,7208000
22724,8158519
22725,222854
22726,1231283
22727,2660789
22728,4126463
22729,3410209
22730,2875879
22731,8201085
22732,3496276
22733,6880186
22734,2230947
22735,242922
22736,1133986
22737,5819368
22738,1957108
22739,1053589
22740,4389727
22741,2721695
22742,1683573
22743,394220
22744,2870801
22745,1566708
22746,3468462
22747,2929311
22748,3295179
22749,7685568
22750,1028042
22751,7325600
22752,8599592
22753,5135224
22754,4090007
22755,8578511
22756,5721393
22757,7930261
22758,8620955
22759,1036062
22760,7820089
22761,754216
22762,8548241
22763,1114977
22764,403803
22765,2098915
22766,312351
22767,3904211
22768,7859771
22769,5726191
22770,4870352
22771,6691186
22772,3122479
22773,6618040
22774,7249384
22775,1155978
22776,2013085
22777,5595468
22778,6862958
22779,3119861
22780,4127918
22781,6139421
22782,4598533
22783,5279620
22784,8695877
22785,1227648
22786,7525588
22787,2708807
22788,6929584
22789,5936147
22790,1147748
22791,5064362
22792,8196183
22793,2536310
22794,1230938
22795,4451986
22796,6469271
22797,1739936
22798,565505
22799,3603336
22800,8345065
22801,823452
22802,7331057
22803,4346436
22804,4754484
22805,2707636
22806,6741587
22807,8661420
22808,6578269
22809,2781284
22810,1228734
22811,6567976
22812,6478105
22813,3917447
22814,952725
22815,2679831
22816,8264427
22817,6573047
22818,8749969
22819,5649433
22820,4422620
22821,4220916
22822,3507984
22823,6548936
22824,482603
22825,350828
22826,3524373
22827,4840466
22828,6605722
22829,5390904
22830,6605220
22831,1120275
22832,5672903
22833,2081345
22834,1336170
22835,7520870
22836,7741540
22837,2157205
22838,7944000
22839,374682
22840,1156507
22841,5839931
22842,1426042
22843,3664322
22844,4931277
22845,2773126
22846,3866351
22847,4624513
22848,6496463
22849,4820106
22850,6283667
22851,8455131
22852,6725556
22853,5178547
22854,5072444
22855,1664314
22856,3009663
22857,6251259
22858,978840
22859,5416150
22860,3369584
22861,2835706
22862,3131008
22863,1582233
22864,1368186
22865,3225577
22866,443689
22867,1311910
22868,4002064
22869,4005286
22870,8378404
22871,6883678
22872,3281778
22873,7929266
22874,5487968
22875,272843
22876,5625304
22877,3827328
22878,1499583
22879,630439
22880,8517360
22881,8669158
22882,25522
22883,4569246
22884,5480529
22885,4447287
22886,5743618
22887,868063
22888,1958394
22889,850444
22890,5175525
22891,5702025
22892,6902729
22893,4574004
22894,5924343
22895,7313242
22896,3553552
22897,3017097
22898,5807682
22899,7156398
22900,874267
22901,6888830
22902,6744107
22903,6998712
22904,3230436
22905,5510349
22906,4259612
22907,3753190
22908,2724985
22909,3278099
22910,6593227
22911,3920745
22912,1231833
22913,2801298
22914,7045162
22915,370017
22916,947993
22917,4415311
22918,521643
22919,546663
22920,7644505
22921,6125075
22922,6926627
22923,6871955
22924,7666055
22925,816179
22926,2150326
22927,6747511
22928,2071749
22929,8390143
22930,1505657
22931,4016410
22932,4266489
22933,3654549
22934,2651093
22935,7732385
22936,6922640
22937,1138229
22938,8384826
22939,30766
22940,5755369
22941,1282978
22942,5200388
22943,2702890
22944,2273941
22945,505184
22946,2729158
22947,2339360
22948,7272545
22949,3092949
22950,3492871
22951,3265306
22952,1285878
22953,110200
22954,7241594
22955,8383226
22956,4938184
22957,5305198
22958,8043996
22959,6608825
22960,5818863
22961,8683996
22962,177108
22963,7106303
22964,1222322
22965,3677732
22966,857333
22967,1400565
22968,1248162
22969,7839333
22970,5373676
22971,7544198
22972,4024615
22973,1248032
22974,8619159
22975,4443946
22976,7231241
22977,3728637
22978,1983595
22979,961003
22980,3059283
22981,7259338
22982,7222318
22983,5244454
22984,6105237
22985,7856668
22986,6804351
22987,6734636
22988,664491
22989,4183097
22990,7081219
22991,238615
22992,2910191
22993,8417959
22994,2649713
22995,7689690
22996,1336109
22997,8493466
22998,527646
22999,7654601
23000,2152099
23001,1993617
23002,5548580
23003,4679045
23004,5133640
23005,4957505
23006,8430267
23007,2757664
23008,1151675
23009,8047241
23010,6523444
23011,4734683
23012,4939808
23013,5931092
23014,4312126
23015,3376908
23016,3163577
23017,5166510
23018,8677193
23019,2758262
23020,3932713
23021,5907280
23022,1604191
23023,3331088
23024,3973981
23025,3807562
23026,7424357
23027,3060977
23028,3361276
23029,1681270
23030,7944178
23031,3020696
23032,6779646
23033,2538274
23034,1411393
23035,5500190
23036,1246146
23037,6195148
23038,4652926
23039,1035202
23040,330425
23041,3577781
23042,5344006
23043,6296590
23044,5863547
23045,8486166
23046,2120780
23047,2177782
23048,4690513
23049,5121643
23050,3228022
23051,7717431
23052,4754853
23053,6836142
23054,2991263
23055,2643133
23056,8184744
23057,4093219
23058,4081031
23059,2111388
23060,2701703
23061,3015789
23062,3953480
23063,456648
23064,6284474
23065,2312359
23066,4252092
23067,4909774
23068,4657575
23069,546006
23070,4607640
23071,4713161
23072,633792
23073,5521559
23074,5954747
23075,3036598
23076,5266271
23077,3479407
23078,3122145
23079,3255103
23080,5268880
23081,5869251
23082,869930
23083,1669675
23084,1621908
23085,5369326
23086,886577
23087,3113526
23088,755008
23089,4583408
23090,7990838
23091,4190583
23092,8223973
23093,7547940
23094,5641954
23095,8147705
23096,8384048
23097,7110619
23098,6260802
23099,7627276
23100,3515812
23101,3556725
23102,1665194
23103,6078055
23104,972993
23105,6477848
23106,5966138
23107,3515835
23108,8625265
23109,869380
23110,7327240
23111,694528
23112,4287179
23113,1425838
23114,4234386
23115,8104765
23116,995480
23117,6918869
23118,4436866
23119,1696641
23120,4600687
23121,3027500
23122,3392789
23123,7029675
23124,749007
23125,7835730
23126,727687
23127,1718115
23128,5121202
23129,7095113
23130,6854166
23131,6500790
23132,5948886
23133,1994557
23134,8128107
23135,6201906
23136,4817958
23137,3757478
23138,269661
23139,5493391
23140,3056222
23141,3658111
23142,2528185
23143,3638577
23144,2285072
23145,1498357
23146,4431745
23147,929477
23148,3174696
23149,5252809
23150,8609745
23151,6294439
23152,240902
23153,8248458
23154,342356
23155,6879621
23156,2840237
23157,1045897
23158,6129862
23159,341840
23160,5823945
23161,6896566
23162,4168489
23163,7047636
23164,429822
23165,2133066
23166,1160880
23167,8049512
23168,8521519
23169,6213736
23170,6437330
23171,3840504
23172,3881593
23173,2625331
23174,8536307
23175,385746
23176,8667497
23177,3576914
23178,387340
23179,6851816
23180,508490
23181,2953221
23182,7817239
23183,4477772
23184,7909308
23185,7221739
23186,3429669
23187,2581477
23188,4491637
23189,3033903
23190,1686214
23191,7323031
23192,3609234
23193,1819520
23194,5774423
23195,2634592
23196,2863232
23197,2162357
23198,3248161
23199,2921501
23200,7465279
23201,4715091
23202,5828295
23203,53957
23204,5376534
23205,439817
23206,638023
23207,319495
23208,2959304
23209,3173731
23210,514008
23211,1674622
23212,3847374
23213,6115458
23214,3091796
23215,4559201
23216,550685
23217,7720349
23218,7479179
23219,5756686
23220,8574449
23221,3971351
23222,1673289
23223,6213540
23224,4228783
23225,8688922
23226,1006961
23227,1854945
23228,826844
23229,1192915
23230,2840667
23231,7847478
23232,7654335
23233,3828882
23234,6225947
23235,396413
23236,4872108
23237,5349707
23238,4251550
23239,2603220
23240,5316618
23241,5512398
23242,1644942
23243,7593415
23244,5259435
23245,4837127
23246,8409417
23247,8691689
23248,335089
23249,5673778
23250,8612828
23251,1510904
23252,6752099
23253,4630367
23254,5403644
23255,8722963
23256,4144703
23257,1952477
23258,7756527
23259,324587
23260,2691313
23261,4314349
23262,5443591
23263,1759363
23264,5457762
23265,2496532
23266,8236888
23267,5577721
23268,7467430
23269,8546386
23270,3011444
23271,4665822
23272,3319769
23273,2722162
23274,6189623
23275,2407477
23276,5501343
23277,1551736
23278,8402081
23279,7337796
23280,8317910
23281,4031934
23282,8399800
23283,5458144
23284,6348774
23285,6850285
23286,6974588
23287,7790547
23288,1253412
23289,829269
23290,4442865
23291,3752229
23292,294390
23293,7751039
23294,5564978
23295,5952661
23296,5590759
23297,2953629
23298,3689635
23299,7526737
23300,4495420
23301,2738889
23302,2095661
23303,3962731
23304,1943011
23305,900750
23306,5307867
23307,7595119
23308,428352
23309,868214
23310,1656837
23311,1213593
23312,511400
23313,4242864
23314,715933
23315,5261249
23316,1388564
23317,5094302
23318,3903606
23319,3897311
23320,8038145
23321,3213981
23322,3641861
23323,7662198
23324,7354466
23325,6571374
23326,29018
23327,6808652
23328,4281933
23329,1352766
23330,8183202
23331,3222117
23332,5303590
23333,6284307
23334,6124833
23335,7678376
23336,1180160
23337,6421501
23338,7298405
23339,8448079
23340,885796
23341,1425134
23342,5320983
23343,7351478
23344,2797636
23345,2145859
23346,2728043
23347,5597978
23348,3421883
23349,1707257
23350,4480985
23351,6920129
23352,2358769
23353,1548719
23354,8645103
23355,2901443
23356,118625
23357,6374352
23358,3987131
23359,5087025
23360,5462473
23361,1641088
23362,5545136
23363,4253501
23364,644459
23365,1557384
23366,1015202
23367,3125687
23368,2679383
23369,3672571
23370,1519846
23371,3814155
23372,2185660
23373,4263453
23374,8255459
23375,3357515
23376,3629929
23377,1382764
23378,768782
23379,8439809
23380,1212236
23381,7607320
23382,2249930
23383,958392
23384,5914011
23385,4853331
23386,1075765
23387,1537562
23388,8356934
23389,8369238
23390,3752442
23391,2485093
23392,6928733
23393,1810542
23394,854394
23395,2477485
23396,1993116
23397,890883
23398,8280324
23399,3679677
23400,3429523
23401,2296210
23402,2597292
23403,1730791
23404,7903915
23405,4129535
23406,2637511
23407,2674762
23408,6314133
23409,1018415
23410,3772743
23411,1617718
23412,4955835
23413,6535707
23414,7159423
23415,539111
23416,4622559
23417,316226
23418,5819893
23419,5257283
23420,5738705
23421,87683
23422,5483267
23423,1092742
23424,3543629
23425,3888866
23426,7717384
23427,2347335
23428,390120
23429,8627269
23430,4917842
23431,8212454
23432,715945
23433,7104554
23434,843638
23435,5655917
23436,3755358
23437,7044200
23438,414277
23439,1861503
23440,5679286
23441,7989431
23442,208300
23443,8066278
23444,3349642
23445,1783171
23446,5630659
23447,2991590
23448,942173
23449,3215945
23450,1215937
23451,6535788
23452,1742527
23453,1014533
23454,5417804
23455,4820665
23456,5702402
23457,976292
23458,3326063
23459,3984912
23460,7846900
23461,7262112
23462,3892584
23463,2733646
23464,7723672
23465,7137168
23466,4986879
23467,1827103
23468,5259574
23469,8195344
23470,1920060
23471,3620151
23472,7243390
23473,8702769
23474,1385773
23475,1356272
23476,4427736
23477,4919361
23478,8591297
23479,1068739
23480,3878882
23481,901630
23482,725737
23483,8106126
23484,5782706
23485,7396972
23486,7658239
23487,5729114
23488,1840939
23489,7097756
23490,7330357
23491,2394925
23492,4825937
23493,8427560
23494,8470945
23495,4921827
23496,26907
23497,6401195
23498,8033881
23499,1352809
23500,6090741
23501,5317406
23502,6829639
23503,4152575
23504,1084866
23505,51819
23506,732991
23507,2238981
23508,7622047
23509,7649712
23510,3674124
23511,6656654
23512,2742476
23513,2944219
23514,7695776
23515,4814217
23516,2884785
23517,4335393
23518,1165229
23519,5054598
23520,1332828
23521,8503807
23522,468878
23523,5313081
23524,8707626
23525,2872747
23526,2908127
23527,2608838
23528,4653382
23529,979967
23530,3969675
23531,446364
23532,5737891
23533,821929
23534,4035234
23535,2275409
23536,7913104
23537,2143550
23538,3679099
23539,718308
23540,8260151
23541,4328544
23542,5147245
23543,2194651
23544,7292820
23545,5360804
23546,5470100
23547,8497121
23548,6932715
23549,3252997
23550,6022427
23551,7978602
23552,7502392
23553,530485
23554,6502306
23555,469518
23556,7166920
23557,2669134
23558,7501339
23559,4625867
23560,7280828
23561,6574875
23562,5221606
23563,5301698
23564,3249584
23565,2501458
23566,8316584
23567,2832315
23568,4908959
23569,4508016
23570,3804576
23571,1863363
23572,5343850
23573,6409703
23574,56852
23575,729576
23576,3302865
23577,959554
23578,6026498
23579,5499306
23580,7007606
23581,4286141
23582,4266626
23583,2892504
23584,3515619
23585,1725502
23586,5995421
23587,3874
23588,7973973
23589,2586403
23590,6623997
23591,858320
23592,1684956
23593,3912650
23594,491435
23595,8110866
23596,7734593
23597,355510
23598,95869
23599,5392692
23600,450624
23601,4235623
23602,2770714
23603,8279946
23604,713506
23605,182182
23606,7213065
23607,7178071
23608,3048593
23609,6209702
23610,6344945
23611,529002
23612,527370
23613,1119395
23614,7097716
23615,2244650
23616,4346663
23617,8695488
23618,3231327
23619,3258031
23620,2786934
23621,2351305
23622,1648939
23623,628256
23624,3824242
23625,5767706
23626,207752
23627,8738620
23628,6405642
23629,4679342
23630,5848041
23631,8224411
23632,3851342
23633,3642500
23634,343801
23635,506673
23636,5689772
23637,5733287
23638,6748953
23639,758238
23640,1562948
23641,1592469
23642,4064627
23643,5532111
23644,3396613
23645,6561667
23646,8240606
23647,3095866
23648,4260157
23649,5901106
23650,4956276
23651,5554186
23652,6947740
23653,2859734
23654,6241242
23655,1576909
23656,7634915
23657,6535515
23658,4575203
23659,3982957
23660,6961210
23661,1067668
23662,8596792
23663,5340470
23664,103260
23665,1420764
23666,5962164
23667,3896313
23668,4814619
23669,3670649
23670,2319758
23671,1698857
23672,779651
23673,7121892
23674,4150587
23675,3542048
23676,1653851
23677,5669371
23678,7375915
23679,1700735
23680,3258123
23681,5937507
23682,788963
23683,5604053
23684,3544602
23685,3025498
23686,8017000
23687,2759616
23688,2910227
23689,8404195
23690,4500093
23691,565384
23692,310635
23693,3329783
23694,5009600
23695,7192739
23696,1567028
23697,8748871
23698,5250102
23699,368099
23700,2927445
23701,8141746
23702,356469
23703,7948993
23704,986052
23705,3321934
23706,3903610
23707,2306219
23708,6280517
23709,189839
23710,4641247
23711,1986586
23712,3955555
23713,5961683
23714,5748222
23715,191762
23716,5182997
23717,3199394
23718,6907222
23719,1975298
23720,5096489
23721,2127199
23722,4871401
23723,6307233
23724,8076146
23725,1720318
23726,8687342
23727,1301514
23728,7109446
23729,6938104
23730,1378364
23731,7072595
23732,7364746
23733,288697
23734,8557609
23735,7428129
23736,1309786
23737,5320450
23738,4824427
23739,108507
23740,6601627
23741,8000721
23742,4175631
23743,5014530
23744,4138821
23745,2855416
23746,1682143
23747,932698
23748,372838
23749,1899869
23750,8417323
23751,4658111
23752,8707326
23753,143743
23754,2160691
23755,705009
23756,6781664
23757,6796357
23758,2511493
23759,4068635
23760,1697365
23761,2291369
23762,2762237
23763,2065067
23764,3771419
23765,3413106
23766,5084014
23767,196406
23768,2049770
23769,4033840
23770,8301338
23771,2006219
23772,4088902
23773,3159871
23774,3489221
23775,6270541
23776,2329433
23777,6683098
23778,484803
23779,346713
23780,3259748
23781,430984
23782,2280220
23783,6976388
23784,8488261
23785,866613
23786,5167970
23787,550222
23788,7164147
23789,4956129
23790,7402994
23791,762480
23792,3076746
23793,6403376
23794,270775
23795,6758319
23796,1948169
23797,1032903
23798,8335829
23799,527986
23800,6380106
23801,6282047
23802,8253666
23803,977790
23804,8229901
23805,8621778
23806,6933176
23807,8129031
23808,64776
23809,4143996
23810,573924
23811,39434
23812,5538089
23813,7451149
23814,4853198
23815,5898590
23816,7259943
23817,6645562
23818,5969769
23819,4311797
23820,6241563
23821,2238673
23822,4716397
23823,5411882
23824,1366837
23825,1889863
23826,1286297
23827,1939943
23828,4545978
23829,619031
23830,6764433
23831,7655007
23832,5585670
23833,1995208
23834,2510525
23835,3283817
23836,8108053
23837,2191728
23838,6849139
23839,3384568
23840,2608070
23841,8484896
23842,5304626
23843,6900727
23844,7898246
23845,6233588
23846,5571880
23847,5086077
23848,4845975
23849,4374922
23850,8567820
23851,1052275
23852,196273
23853,3256871
23854,6273176
23855,2760658
23856,2600020
23857,5034233
23858,8179531
23859,3483035
23860,3435892
23861,1432691
23862,2491295
23863,4216912
23864,5884480
23865,2732468
23866,848863
23867,3319349
23868,2260549
23869,4423690
23870,6077433
23871,4305433
23872,6745355
23873,8186135
23874,7364629
23875,3484875
23876,5018252
23877,5037820
23878,3210969
23879,1554783
23880,5030250
23881,8181067
23882,721381
23883,5501969
23884,6986318
23885,2567846
23886,2264517
23887,5751953
23888,7244478
23889,1867095
23890,5646668
23891,2930304
23892,1194078
23893,6925735
23894,736925
23895,8342129
23896,3466412
23897,3518401
23898,1591162
23899,7408938
23900,494639
23901,7221694
23902,1798685
23903,3560306
23904,1639770
23905,4785560
23906,41811
23907,926737
23908,2653070
23909,4628492
23910,4046285
23911,1994164
23912,7061185
23913,2332706
23914,3474176
23915,8564243
23916,2281180
23917,6624342
23918,2819690
23919,4180548
23920,6389624
23921,2993847
23922,3443870
23923,2557171
23924,648460
23925,4957385
23926,4192484
23927,1230528
23928,722299
23929,313033
23930,1318849
23931,3336239
23932,3927254
23933,4714277
23934,8288688
23935,3290895
23936,6444084
23937,6450378
23938,7787307
23939,5764908
23940,5600459
23941,4671697
23942,1687123
23943,2736499
23944,7629854
23945,1999626
23946,609055
23947,1002822
23948,624811
23949,659471
23950,6664348
23951,1726351
23952,7805319
23953,5450398
23954,8581812
23955,3526269
23956,8707455
23957,5175597
23958,2130169
23959,3377856
23960,4395454
23961,4377912
23962,3908435
23963,3512553
23964,6081549
23965,692515
23966,1076376
23967,6952972
23968,8053963
23969,5445279
23970,1642658
23971,7379458
23972,5602735
23973,5687336
23974,6569646
23975,6460809
23976,6112127
23977,5877617
23978,1877668
23979,4584694
23980,1087172
23981,6427080
23982,5407187
23983,437780
23984,1194162
23985,5821513
23986,2957939
23987,2938710
23988,372726
23989,2257519
23990,3161550
23991,1097975
23992,4514166
23993,6883380
23994,7505165
23995,3032951
23996,7557627
23997,6342496
23998,6476178
23999,8748361
24000,6074621
24001,16082
24002,1554028
24003,2124567
24004,2816839
24005,1054992
24006,2221738
24007,4609647
24008,3318651
24009,7002100
24010,4289144
24011,6778744
24012,5897718
24013,4276593
24014,7581557
24015,4982290
24016,8031120
24017,181583
24018,1350761
24019,4455543
24020,817857
24021,1985531
24022,1862791
24023,8593433
24024,5750936
24025,8597509
24026,7054486
24027,2891662
24028,2232836
24029,803733
24030,3714523
24031,2898393
24032,1559267
24033,7320668
24034,7594285
24035,2580623
24036,859095
24037,6004457
24038,7416677
24039,1439746
24040,1396941
24041,5602051
24042,478265
24043,2654071
24044,4561383
24045,5444646
24046,689778
24047,8354482
24048,4470489
24049,2883588
24050,4429847
24051,2637876
24052,2373442
24053,5764352
24054,5880609
24055,2052848
24056,3310486
24057,8389330
24058,4067823
24059,3067220
24060,6438434
24061,6642926
24062,6722340
24063,3044398
24064,4608022
24065,4662551
24066,4149585
24067,7082673
24068,2320121
24069,1240334
24070,6901582
24071,740497
24072,8149765
24073,2340595
24074,4581924
24075,6056986
24076,6915281
24077,5254331
24078,7712808
24079,410681
24080,8449714
24081,1511074
24082,6782902
24083,7374980
24084,4282878
24085,3946310
24086,4496715
24087,6752358
24088,3150288
24089,697967
24090,2635092
24091,4166524
24092,5479120
24093,3123327
24094,1052286
24095,4322976
24096,8080056
24097,3125370
24098,1630694
24099,2521778
24100,7894948
24101,6606486
24102,947030
24103,5060907
24104,2195009
24105,3980488
24106,5704561
24107,2376725
24108,2788004
24109,5097207
24110,5999101
24111,5147350
24112,8307393
24113,2141587
24114,8030759
24115,389147
24116,2309670
24117,2514318
24118,5982552
24119,1885976
24120,5910532
24121,3419724
24122,7630583
24123,4384441
24124,8690566
24125,4841378
24126,3200947
24127,1756709
24128,2309836
24129,1649321
24130,6530045
24131,200303
24132,6172306
24133,5719203
24134,678968
24135,4105901
24136,5606301
24137,6071795
24138,7518891
24139,1421135
24140,8080499
24141,8431310
24142,1610602
24143,673477
24144,8015570
24145,4022820
24146,567623
24147,4499246
24148,8557588
24149,2903195
24150,5763844
24151,3469822
24152,2210717
24153,8207828
24154,7049723
24155,3103242
24156,7900244
24157,6403005
24158,4376650
24159,5778811
24160,6421754
24161,8491997
24162,268473
24163,6971866
24164,559705
24165,4501349
24166,6067266
24167,5479435
24168,2026587
24169,200012
24170,3751830
24171,2095411
24172,6387404
24173,419414
24174,1017813
24175,1900957
24176,683332
24177,532337
